PM2.5
313.2230434782609
186.1783333333333
87.17666666666666
151.84
146.59833333333333
149.57916666666668
217.86916666666664
229.89666666666668
201.66166666666666
221.0220833333333
205.41125
212.415
197.61416666666665
164.39041666666665
166.19260869565215
174.98083333333332
196.4645833333333
201.51041666666666
183.3525
165.62875
159.54208333333332
143.67791666666668
128.7275
164.98208333333335
148.58541666666667
129.33833333333334
154.19708333333332
134.60333333333332
173.13
178.035
158.59291666666667
211.59083333333334
163.63833333333332
157.70875
137.25875
131.76416666666668
151.59666666666666
160.75
145.34125
134.66666666666666
153.0691666666667
116.90499999999999
177.98333333333335
167.00666666666666
193.95749999999998
184.0625
152.62291666666667
161.27208333333334
188.205
159.97208333333333
144.11666666666667
155.37666666666667
124.10374999999999
141.39124999999999
170.16125
148.18625
140.77583333333334
130.42083333333332
105.86
71.8275
53.71208333333333
83.4875
91.07458333333334
106.57125
101.75333333333333
77.57458333333334
63.23833333333334
76.62458333333333
86.69958333333334
104.29375
115.92750000000001
108.66250000000001
67.93958333333333
38.885416666666664
45.387499999999996
55.54833333333334
50.58708333333333
69.50750000000001
96.62083333333334
96.27875
72.19666666666667
78.47416666666666
91.86625
107.26333333333334
109.78208333333333
62.26666666666667
102.22041666666667
104.35958333333333
44.19125
55.66458333333333
112.8625
78.50541666666668
66.51583333333333
62.55708333333333
78.60875
119.70375
66.08916666666666
95.335
63.57125
96.55874999999999
131.39000000000001
75.34583333333333
86.49416666666667
77.06833333333334
98.79125
81.80958333333334
65.78416666666666
119.82249999999999
125.52708333333334
121.50625000000001
114.505
101.82791666666667
118.57416666666667
143.22208333333333
106.75875
65.35541666666667
67.07875
81.37
63.762499999999996
60.562916666666666
76.09708333333333
72.66416666666667
121.93583333333333
108.98375
145.98833333333332
171.33083333333332
117.75625000000001
90.65666666666668
106.39541666666666
101.20958333333334
97.56541666666668
96.34125
83.42291666666667
78.05499999999999
97.86958333333332
77.52333333333333
97.15958333333333
66.85000000000001
89.85333333333334
67.40875
75.54333333333334
67.91250000000001
69.01666666666667
79.10166666666667
117.27375
96.08916666666666
84.71375
182.75875
106.60541666666666
92.67875
73.61791666666666
49.419999999999995
52.51083333333333
65.2775
85.45416666666667
83.02208333333333
44.535
85.02875
137.69583333333333
136.05083333333334
63.76708333333334
115.57291666666667
83.29208333333334
73.69500000000001
74.55583333333333
106.10541666666667
132.20791666666665
123.56
132.20541666666665
110.645
80.30666666666666
59.732173913043475
85.39833333333333
101.99166666666667
126.07249999999999
37.59291666666667
76.00166666666667
69.46291666666666
79.83958333333334
48.49625
53.78958333333333
57.99166666666667
67.1225
65.2525
88.74541666666666
135.91958333333335
60.26583333333334
52.19583333333333
67.91791666666667
65.94875
47.68291666666667
29.080416666666665
32.285000000000004
36.68333333333333
44.481249999999996
63.790416666666665
77.19625
77.98583333333333
71.10625
67.39416666666666
49.57708333333333
40.9675
38.972500000000004
34.015
46.13125
46.012499999999996
29.809583333333332
22.821250000000003
24.687083333333334
29.036666666666665
25.756249999999998
37.850833333333334
41.32208333333333
47.812083333333334
56.020833333333336
54.46458333333334
59.125416666666666
65.46583333333334
64.57791666666667
70.04916666666666
55.50791666666667
82.26708333333333
77.03833333333334
52.44833333333333
61.6575
65.67041666666667
51.404583333333335
55.71416666666667
61.835
60.64833333333333
34.416666666666664
40.827083333333334
50.96666666666667
46.74
44.66583333333333
37.385416666666664
52.056666666666665
57.51916666666667
61.47333333333333
77.75541666666668
68.53166666666667
57.85375
51.66583333333333
73.7825
97.62666666666667
99.4975
97.30958333333332
76.43208333333332
61.685833333333335
55.190416666666664
63.79
58.482916666666675
60.29208333333333
67.35208333333334
87.54625
84.56833333333333
111.57791666666667
108.78250000000001
91.17750000000001
104.84583333333335
56.19
67.61833333333334
64.38250000000001
45.64625
35.74916666666667
34.89333333333333
63.0625
82.39083333333333
88.07583333333334
89.74541666666666
69.57000000000001
68.33874999999999
61.07708333333333
85.70375
97.62458333333332
103.57791666666667
145.97
180.52291666666667
151.56625
144.03625
148.435
130.21708333333333
147.71124999999998
111.33958333333334
100.70166666666667
97.66833333333334
75.81166666666667
95.24208333333333
148.29095238095238
90.65599999999999
156.70708333333334
170.28
198.10208333333333
158.03708333333333
116.97708333333333
143.72875
169.22083333333333
147.64875
101.60958333333333
113.19583333333333
112.89416666666666
95.72291666666666
108.39541666666666
245.97333333333333
277.53208333333333
232.4020833333333
244.77666666666664
293.4895833333333
161.78041666666667
153.32958333333332
353.85833333333335
217.55416666666667
201.44375
249.94500000000002
219.67791666666668
258.48
291.65749999999997
221.68500000000003
214.23625
184.02374999999998
136.22
188.0925
238.69500000000002
271.41625
293.735
247.26958333333334
266.9533333333333
241.61291666666668
149.13708333333332
182.49833333333333
193.57791666666665
172.89416666666668
190.46416666666667
282.7604166666667
183.28166666666667
170.74166666666667
190.13916666666668
186.64374999999998
282.00666666666666
218.2229166666667
249.79833333333332
283.59083333333336
250.6925
211.95416666666665
198.37875
184.11875
135.41666666666666
118.59958333333333
88.29666666666667
111.45333333333333
152.24291666666667
136.74833333333333
114.34875
181.66833333333332
135.78416666666666
204.72
321.5183333333333
129.07541666666665
132.55625
158.69083333333333
187.01041666666666
148.77458333333334
159.66791666666666
233.97041666666667
240.96875
295.71125
239.21166666666667
270.0991666666667
339.80125
